,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
34,Ignite,apache/ignite,apacheignite/ignite,pyignite,apache-ignite-client,stable/ignite,,,,org.apache.ignite:ignite-core,data-storage,https://github.com/apache/ignite,https://github.com/apache/ignite,2015-02-19 08:00:05+00:00,2019-11-08 17:18:46+00:00,2019-11-08 15:54:02+00:00,1364,442.0,,2891,26366.0,2018-12-10 21:06:23.011000+00:00,1.0.0,20.0,"Memory-centric distributed database, caching and processing platform..",317.0,31,https://pypi.org/project/pyignite,Apache-2.0,2018-11-23 21:14:09+00:00,457.0,,1351.0,168046.0,https://www.npmjs.com/package/apache-ignite-client,2018-12-10 21:06:23.011000+00:00,,331.0,https://search.maven.org/artifact/org.apache.ignite/ignite-core,2018-07-10 11:55:25+00:00,456.0,https://hub.docker.com/r/apacheignite/ignite,2019-09-19 11:49:00.545453+00:00,56.0,9482789.0,True,3,,,,,,1.0,,,,,,,,,,,,
35,Atom,atom/atom,,,,,,,,,dev-environments,https://github.com/atom/atom,https://github.com/atom/atom,2012-01-20 18:18:21+00:00,2019-11-08 18:45:22+00:00,2019-11-08 18:44:55+00:00,13253,587.0,14736.0,50351,37303.0,2019-10-23 15:30:27+00:00,1.41.0,100.0,The hackable text editor.,537.0,30,,MIT,,,,,182183.0,,,,,,,,,,,,True,2,,,,,,,,,,4554578.0,,,,,,,,
36,Cassandra,apache/cassandra,cassandra,cassandra-driver,cassandra-driver,incubator/cassandra,,,,com.datastax.oss:java-driver-core,data-storage,https://github.com/apache/cassandra,https://github.com/apache/cassandra,2009-05-21 02:10:09+00:00,2019-11-08 16:24:20+00:00,2019-11-07 18:47:16+00:00,2453,157.0,,6589,,2019-11-06 19:44:55+00:00,3.20.1,65.0,"Distributed, wide column store, NoSQL database designed to handle..",395.0,30,https://pypi.org/project/cassandra-driver,Apache-2.0,2019-11-06 19:44:55+00:00,2462.0,1164.0,261446.0,1064742.0,https://www.npmjs.com/package/cassandra-driver,2019-11-06 10:57:07.329000+00:00,1298.0,135921.0,,,,https://hub.docker.com/r/_/cassandra,2019-10-31 21:38:59.660634+00:00,1046.0,84089362.0,True,3,cassandra-driver,,github.com/gocql/gocql,,,,,,,,,,,,,,,
37,Eclipse Che,eclipse/che,eclipse/che,,,,,,,org.eclipse.che:bootstrapper,dev-environments,https://github.com/eclipse/che,https://github.com/eclipse/che,2015-03-26 15:31:01+00:00,2019-11-08 16:39:47+00:00,2019-11-08 13:26:55+00:00,1075,970.0,7874.0,5924,8263.0,2019-09-20 00:00:00+00:00,6.19.6,18.0,Eclipse Che: Next-generation Eclipse IDE. Open source workspace..,164.0,30,,EPL-2.0,,74.0,,,69930.0,,,,,https://search.maven.org/artifact/org.eclipse.che/bootstrapper,2019-07-05 00:00:00+00:00,2.0,https://hub.docker.com/r/eclipse/che,2019-07-14 19:04:24.994993+00:00,133.0,3916109.0,True,2,,,,,,72.0,,,,,,,,,,,,
38,JupyterHub,jupyterhub/jupyterhub,jupyterhub/jupyterhub,jupyterhub,,,,,,,dev-environments,https://github.com/jupyterhub/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10+00:00,2019-11-08 18:03:51+00:00,2019-11-05 09:32:14+00:00,1227,362.0,1263.0,5386,3843.0,2019-05-03 14:13:53+00:00,1.0.0,35.0,Multi-user server for Jupyter notebooks.,183.0,30,https://pypi.org/project/jupyterhub,BSD-3-Clause,2019-05-03 14:13:53+00:00,1101.0,452.0,41232.0,57010.0,,,,,,,,https://hub.docker.com/r/jupyterhub/jupyterhub,2019-05-03 14:35:42.266125+00:00,224.0,1025633.0,True,2,,,,,,649.0,,,,,,,,,,,,
39,Graphite,graphite-project/graphite-web,graphiteapp/graphite-statsd,,,kiwigrid/graphite,,,,,data-storage,https://github.com/graphite-project/graphite-web,https://github.com/graphite-project/graphite-web,2012-05-07 21:30:55+00:00,2019-10-29 03:37:56+00:00,2019-10-24 10:01:42+00:00,1170,351.0,704.0,4801,4023.0,2019-10-24 21:23:32+00:00,1.1.6,15.0,A highly scalable real-time graphing system.,411.0,30,,Apache-2.0,,45.0,,,70696.0,,,,,,,,https://hub.docker.com/r/graphiteapp/graphite-statsd,2019-10-24 22:03:16.678471+00:00,68.0,6362678.0,True,3,,,,,,45.0,,,,,,,,,,,,
40,H2O,h2oai/h2o-3,,h2o,,,,,,,ml-platforms,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,2014-03-03 16:08:07+00:00,2019-11-08 17:52:10+00:00,2019-11-07 13:22:13+00:00,1618,98.0,,4432,25789.0,,,93.0,Open Source Fast Scalable Machine Learning Platform For Smarter..,184.0,30,https://pypi.org/project/h2o,Apache-2.0,2019-10-29 16:08:57+00:00,255.0,48.0,72738.0,72738.0,,,,,,,,,,,,True,1,,,,,,207.0,,h2o,,,,,,,,,,
41,TensorFlow Serving,tensorflow/serving,tensorflow/serving,tensorflow-serving-api,,,,tensorflow-model-server,,,model-deployment,https://github.com/tensorflow/serving,https://github.com/tensorflow/serving,2016-01-26 21:48:20+00:00,2019-11-08 14:03:07+00:00,2019-11-08 14:02:59+00:00,1528,32.0,985.0,4022,4584.0,2019-10-21 21:25:45+00:00,2.0.0,35.0,"A flexible, high-performance serving system for machine learning..",142.0,30,https://pypi.org/project/tensorflow-serving-api,Apache-2.0,2019-10-09 04:44:08+00:00,58.0,58.0,657558.0,834413.0,,,,,,,,https://hub.docker.com/r/tensorflow/serving,2019-11-08 06:07:47.224348+00:00,67.0,8135369.0,True,1,,,,,,,,,,,,,https://www.tensorflow.org/tfx/guide/serving,,,,,
42,Netdata,netdata/netdata,netdata/netdata,,,,,,,,others,https://github.com/netdata/netdata,https://github.com/netdata/netdata,2013-06-17 18:39:10+00:00,2019-11-08 16:11:20+00:00,2019-11-08 16:11:17+00:00,3817,617.0,3659.0,42431,9200.0,2019-10-18 16:17:10+00:00,1.18.1,26.0,"Real-time performance monitoring, done right! https://my-netdata.io/.",343.0,29,,GPL-3.0,,,,,946401.0,,,,,,,,https://hub.docker.com/r/netdata/netdata,2019-11-08 16:08:16.422885+00:00,114.0,72338555.0,True,1,,,,,,,,,,347008.0,,,,,,,,
43,Metabase,metabase/metabase,metabase/metabase,,,table/metabase,,,,,business-intelligence,https://github.com/metabase/metabase,https://github.com/metabase/metabase,2015-02-02 19:25:47+00:00,2019-11-08 06:16:35+00:00,2019-11-08 00:43:20+00:00,2323,2093.0,4344.0,17662,18569.0,2019-10-08 20:06:00+00:00,0.33.4,95.0,"The simplest, fastest way to get business intelligence and analytics..",221.0,29,,AGPL-3.0,,1.0,,,480827.0,,,,,,,,https://hub.docker.com/r/metabase/metabase,2019-11-08 04:06:50.688692+00:00,153.0,27406076.0,True,1,,,,,,1.0,,,,1027.0,,,https://www.metabase.com/docs/latest/,,,,,
44,Apollo,ApolloAuto/apollo,apolloauto/apollo,,,,,,,,others,https://github.com/ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,2017-07-04 19:03:31+00:00,2019-11-08 18:18:01+00:00,2019-11-08 18:17:59+00:00,5191,474.0,1522.0,15322,14449.0,2019-06-29 15:09:14+00:00,5.0.0,7.0,An open autonomous driving platform.,287.0,29,,Apache-2.0,,,,,61099.0,,,,,,,,https://hub.docker.com/r/apolloauto/apollo,2019-10-31 21:17:28.427914+00:00,34.0,1676875.0,True,1,,,,,,,,,,33930.0,,,,,,,,
45,Glances,nicolargo/glances,nicolargo/glances,glances,,,glances,,,,others,https://github.com/nicolargo/glances,https://github.com/nicolargo/glances,2011-12-04 08:49:15+00:00,2019-11-06 08:16:15+00:00,2019-11-06 08:15:48+00:00,954,120.0,1001.0,14471,3604.0,2019-07-17 15:55:42+00:00,3.1.2,46.0,"Glances an Eye on your system. A top/htop alternative for GNU/Linux,..",111.0,29,https://pypi.org/project/glances,LGPL-3.0,2019-08-27 14:39:31+00:00,201.0,44.0,47564.0,332398.0,,,,,,,,https://hub.docker.com/r/nicolargo/glances,2019-01-29 06:24:17.061240+00:00,46.0,27058668.0,True,1,,,,,,157.0,,,,351.0,,,,,,,,
46,Kafka,apache/kafka,bitnami/kafka,kafka,,incubator/kafka,,,,org.apache.kafka:kafka,data-processing,https://github.com/apache/kafka,https://github.com/apache/kafka,2011-08-15 18:06:16+00:00,2019-11-08 19:18:42+00:00,2019-11-08 18:49:12+00:00,7449,715.0,,14176,,2017-10-07 23:53:13+00:00,1.3.5,18.0,Distributed streaming platform that is used to build real time..,752.0,29,https://pypi.org/project/kafka,Apache-2.0,2017-10-07 23:53:13+00:00,382.0,330.0,496059.0,671723.0,,,,,https://search.maven.org/artifact/org.apache.kafka/kafka,2013-11-22 01:21:42+00:00,52.0,https://hub.docker.com/r/bitnami/kafka,2019-11-08 04:22:38.372141+00:00,87.0,17390811.0,True,2,,,,,,,,,,,,,,,,,,
47,Hadoop,apache/hadoop,,,,stable/hadoop,,,,org.apache.hadoop:hadoop-common,data-processing,https://github.com/apache/hadoop,https://github.com/apache/hadoop,2014-08-28 07:00:08+00:00,2019-11-08 18:53:12+00:00,2019-11-08 03:18:52+00:00,6077,272.0,,9795,9714.0,2018-08-02 16:56:10+00:00,3.1.1,206.0,Framework that allows for the distributed processing of large data..,398.0,29,,Apache-2.0,,11912.0,,,,,,,,https://search.maven.org/artifact/org.apache.hadoop/hadoop-common,2018-08-02 16:56:10+00:00,11854.0,,,,,True,2,,,,,,58.0,,,,,,,,,,,,
48,Adminer,vrana/adminer,adminer,,,mogaal/adminer,,,,,db-gui,https://github.com/vrana/adminer,https://github.com/vrana/adminer,2010-04-25 08:30:07+00:00,2019-11-08 10:51:42+00:00,2019-11-08 10:51:41+00:00,742,10.0,,4083,3551.0,2019-10-22 06:38:12+00:00,4.7.4,14.0,Database management in a single PHP file.,124.0,29,,Apache-2.0,,87.0,,,773108.0,,,,,,,,https://hub.docker.com/r/_/adminer,2019-10-31 21:49:34.954877+00:00,302.0,82094024.0,True,1,,,,,,87.0,,,,2132902.0,,,,,,,,
49,mongo-express,mongo-express/mongo-express,mongo-express,,mongo-express,,,,,,db-gui,https://github.com/mongo-express/mongo-express,https://github.com/mongo-express/mongo-express,2012-04-23 20:11:25+00:00,2019-11-04 12:59:50+00:00,2019-11-01 13:24:23+00:00,653,77.0,239.0,3963,1092.0,2019-07-20 22:07:15.694000+00:00,0.53.0,163.0,"Web-based MongoDB admin interface, written with Node.js and express.",109.0,29,,MIT,,956.0,,,382292.0,https://www.npmjs.com/package/mongo-express,2019-07-20 22:07:15.694000+00:00,382.0,5348.0,,,,https://hub.docker.com/r/_/mongo-express,2019-10-29 06:42:02.977012+00:00,551.0,34301921.0,True,1,,,,,,574.0,,,,,,,,,,,,
50,CuPy,cupy/cupy,cupy/cupy,cupy,,,,,,,accelerators,https://github.com/cupy/cupy,https://github.com/cupy/cupy,2016-11-01 09:54:45+00:00,2019-11-08 17:36:09+00:00,2019-11-08 09:00:35+00:00,315,288.0,405.0,3669,15025.0,2019-10-25 06:37:32+00:00,6.5.0,58.0,NumPy-like API accelerated with CUDA.,217.0,29,https://pypi.org/project/cupy,MIT,2019-10-25 03:18:10+00:00,170.0,170.0,11656.0,12839.0,,,,,,,,https://hub.docker.com/r/cupy/cupy,2019-11-08 09:25:24.141895+00:00,4.0,42614.0,True,2,,,,,,,,,,,,,,,,,,
51,Apache NiFi,apache/nifi,apache/nifi,,,,,,,org.apache.nifi:nifi-api,pipelines,https://github.com/apache/nifi,https://github.com/apache/nifi,2014-12-12 08:00:05+00:00,2019-11-08 17:49:11+00:00,2019-11-08 17:33:16+00:00,1491,211.0,,1905,5458.0,2018-07-12 18:48:44+00:00,1.8.0,34.0,Integrated data logistics platform for automating the movement of..,346.0,29,,Apache-2.0,,214.0,,,17448.0,,,,,https://search.maven.org/artifact/org.apache.nifi/nifi-api,2018-10-23 02:58:49+00:00,214.0,https://hub.docker.com/r/apache/nifi,2019-11-05 15:19:10.605188+00:00,145.0,1029470.0,True,2,,,,,,,,,,,,,,,,,,
52,TiDB,pingcap/tidb,pingcap/tidb,,,,,,,,data-storage,https://github.com/pingcap/tidb,https://github.com/pingcap/tidb,2015-09-06 04:01:52+00:00,2019-11-08 18:50:25+00:00,2019-11-08 12:11:53+00:00,3152,1131.0,2391.0,21306,9498.0,2019-10-25 09:02:20+00:00,3.0.5,73.0,TiDB is an open source distributed HTAP database compatible with the..,360.0,28,,Apache-2.0,,,,,9045.0,,,,,,,,https://hub.docker.com/r/pingcap/tidb,2019-11-08 16:45:46.392833+00:00,47.0,452252.0,True,3,,,github.com/pingcap/tidb,,,,,,,,,,,,,,,
53,Redash,getredash/redash,redash/redash,,,,,,,,business-intelligence,https://github.com/getredash/redash,https://github.com/getredash/redash,2013-10-28 13:19:39+00:00,2019-11-08 19:11:43+00:00,2019-11-07 16:41:15+00:00,2310,438.0,1335.0,14328,6781.0,2019-10-28 11:29:13+00:00,8.0.0,94.0,"Make Your Company Data Driven. Connect to any data source, easily..",327.0,28,,BSD-2-Clause,,,,,138745.0,,,,,,,,https://hub.docker.com/r/redash/redash,2019-11-07 17:22:48.017915+00:00,129.0,10113751.0,True,2,,,,,,,,,,13905.0,,,https://redash.io/help/,,,,,
54,Theia,eclipse-theia/theia,theiaide/theia,,@theia/application-manager,,,,,,dev-environments,https://github.com/eclipse-theia/theia,https://github.com/eclipse-theia/theia,2017-02-24 14:42:05+00:00,2019-11-08 18:16:02.291194+00:00,2019-11-08 13:06:16+00:00,775,1183.0,2582.0,6238,4015.0,2019-10-31 17:44:19.859000+00:00,0.12.0,1406.0,Eclipse Theia is a cloud & desktop IDE framework implemented in..,130.0,28,,EPL-2.0,,282.0,,,43639.0,https://www.npmjs.com/package/@theia/application-manager,2019-11-06 16:36:05.920000+00:00,94.0,15901.0,,,,https://hub.docker.com/r/theiaide/theia,2019-11-08 18:16:02.291194+00:00,32.0,915386.0,True,2,,,,,,188.0,,,,,,,,,,,,
55,CrateDB,crate/crate,crate,crate,,crate/crate,,,,io.crate:crate-jdbc,data-storage,https://github.com/crate/crate,https://github.com/crate/crate,2013-04-10 09:17:16+00:00,2019-11-08 15:11:31+00:00,2019-11-07 14:38:44+00:00,344,87.0,754.0,2742,10195.0,2019-08-01 08:41:09+00:00,0.23.2,73.0,CrateDB is a distributed SQL database that makes it simple to store..,79.0,28,https://pypi.org/project/crate,Apache-2.0,2019-09-19 14:56:31+00:00,42.0,42.0,4127.0,172531.0,,,,,,,,https://hub.docker.com/r/_/crate,2019-10-28 23:38:32.143531+00:00,140.0,13303934.0,True,3,,,,,,,,,,,,,,,,,,
56,Superset,apache/incubator-superset,amancevice/superset,apache-superset,,stable/superset,,,,,business-intelligence,https://github.com/apache/incubator-superset,https://github.com/apache/incubator-superset,2015-07-21 18:55:34+00:00,2019-11-08 17:43:05+00:00,2019-11-07 18:03:42+00:00,5295,235.0,3753.0,26979,4537.0,2019-09-18 06:23:04+00:00,0.34.0,11.0,"Apache Superset (incubating) is a modern, enterprise-ready business..",445.0,27,https://pypi.org/project/apache-superset,Apache-2.0,2019-09-18 06:23:04+00:00,,,690.0,23609.0,,,,,,,,https://hub.docker.com/r/amancevice/superset,2019-11-02 13:41:58.795609+00:00,208.0,1191839.0,True,2,,,,,,,,,,,,,https://superset.incubator.apache.org/,,,,,
57,OpenFaaS,openfaas/faas,openfaas/gateway,,,openfaas/openfaas,,,,,faas,https://github.com/openfaas/faas,https://github.com/openfaas/faas,2016-12-22 12:51:39+00:00,2019-11-05 12:03:58+00:00,2019-11-05 12:03:54+00:00,1279,59.0,571.0,16048,1751.0,2019-10-15 21:27:01+00:00,0.18.2,100.0,OpenFaaS - Serverless Functions Made Simple.,137.0,27,,MIT,,,,,214415.0,,,,,,,,https://hub.docker.com/r/openfaas/gateway,2019-10-21 08:05:22.379881+00:00,2.0,7330006.0,True,1,,,,,,,,,,139654.0,,,,,,,,
58,PredictionIO,apache/predictionio,predictionio/pio,predictionio,,,,,,,ml-platforms,https://github.com/apache/predictionio,https://github.com/apache/predictionio,2013-01-25 19:42:32+00:00,2019-11-06 18:52:52+00:00,2019-11-05 15:33:25+00:00,1905,76.0,,12164,4476.0,2017-10-24 13:13:23+00:00,0.9.9,15.0,"PredictionIO, a machine learning server for developers and ML..",158.0,27,https://pypi.org/project/predictionio,Apache-2.0,2017-10-24 13:13:23+00:00,15.0,15.0,1344.0,1449.0,,,,,,,,https://hub.docker.com/r/predictionio/pio,2018-11-19 00:54:04.830913+00:00,3.0,1410.0,True,2,,,,,,,,,,3798.0,,,,,,,,
59,Dgraph,dgraph-io/dgraph,dgraph/dgraph,pydgraph,dgraph-js,,,,,io.dgraph:dgraph4j,data-storage,https://github.com/dgraph-io/dgraph,https://github.com/dgraph-io/dgraph,2015-08-25 07:15:56+00:00,2019-11-08 15:05:45+00:00,2019-11-07 07:48:59+00:00,784,154.0,1679.0,11635,3687.0,2019-10-01 19:26:44.699000+00:00,2.0.2,45.0,"Fast, Distributed Graph DB.",122.0,27,https://pypi.org/project/pydgraph,Apache-2.0,2019-09-10 17:43:22+00:00,26.0,10.0,7190.0,46690.0,https://www.npmjs.com/package/dgraph-js,2019-10-01 19:26:44.699000+00:00,16.0,5301.0,,,,https://hub.docker.com/r/dgraph/dgraph,2019-10-29 17:39:41.885368+00:00,47.0,1614264.0,True,3,,,github.com/dgraph-io/dgraph/dgraph,,,,,,,107000.0,,,,,,,,
60,ungit,FredrikNoren/ungit,,,ungit,,,,,,others,https://github.com/FredrikNoren/ungit,https://github.com/FredrikNoren/ungit,2013-05-19 10:44:44+00:00,2019-11-07 20:35:40+00:00,2019-11-07 20:33:49+00:00,554,195.0,534.0,8569,3457.0,2019-09-16 08:00:58.422000+00:00,1.4.47,117.0,The easiest way to use git. On any platform. Anywhere.,90.0,27,,MIT,,80.0,,,5837.0,https://www.npmjs.com/package/ungit,2019-09-16 08:00:58.422000+00:00,32.0,5837.0,,,,,,,,True,2,,,,,,48.0,,,,,,,,,,,,
61,Kubeflow,kubeflow/kubeflow,,kfp,,,,,,,ml-platforms,https://github.com/kubeflow/kubeflow,https://github.com/kubeflow/kubeflow,2017-11-30 18:44:19+00:00,2019-11-08 17:40:25+00:00,2019-11-08 12:28:13+00:00,1210,349.0,1948.0,7811,1782.0,2019-11-04 18:36:35+00:00,0.7.0,67.0,Machine Learning Toolkit for Kubernetes.,187.0,27,https://pypi.org/project/kfp,Apache-2.0,2019-11-02 00:35:58+00:00,6.0,6.0,12067.0,14093.0,,,,,,,,,,,,True,2,,,,,,,,,,40535.0,,,,,,,,
62,face-api.js,justadudewhohacks/face-api.js,,,face-api.js,,,,,,ml-applications,https://github.com/justadudewhohacks/face-api.js,https://github.com/justadudewhohacks/face-api.js,2018-05-19 06:14:53+00:00,2019-10-31 10:14:53+00:00,2019-09-15 19:02:06+00:00,1299,122.0,277.0,7799,457.0,2019-09-15 19:06:20+00:00,0.21.0,35.0,JavaScript API for face detection and face recognition in the..,19.0,27,,MIT,,827.0,,,15403.0,https://www.npmjs.com/package/face-api.js,2019-09-15 19:02:49.489000+00:00,60.0,15403.0,,,,,,,,True,1,,,,,,767.0,,,,,,,,,,,,
63,Botpress,botpress/botpress,,,botpress,,,,,,others,https://github.com/botpress/botpress,https://github.com/botpress/botpress,2016-11-16 21:57:59+00:00,2019-11-08 18:31:36+00:00,2019-11-08 15:35:36+00:00,889,114.0,748.0,7795,9946.0,2019-11-06 17:41:21+00:00,12.2.1,220.0,The open-source Conversational Platform with built-in language..,106.0,27,,AGPL-3.0,,508.0,,,1167.0,https://www.npmjs.com/package/botpress,2019-01-19 12:11:36.247000+00:00,172.0,1167.0,,,,,,,,False,2,,,,,,336.0,,,,,,,,,,,,
64,MariaDB,MariaDB/server,mariadb,,mariadb,bitnami/mariadb,mariadb,mariadb-server,,,data-storage,https://github.com/MariaDB/server,https://github.com/MariaDB/server,2014-05-15 10:58:50+00:00,2019-11-08 17:13:44+00:00,2019-11-08 11:45:03+00:00,904,89.0,,6143,,2017-07-19 11:37:42.497000+00:00,2.13.0,14.0,MariaDB server is a community developed fork of MySQL server...,1635.0,27,,GPL-2.0,,164.0,,,14009584.0,https://www.npmjs.com/package/mariadb,2017-07-19 11:37:42.497000+00:00,164.0,35506.0,,,,https://hub.docker.com/r/_/mariadb,2019-11-01 00:39:36.676397+00:00,3079.0,922289179.0,False,3,,,,,,,,,,,,,,,,,,
65,Hive,apache/hive,,,,,,,,org.apache.hive:hive-common,data-storage,https://github.com/apache/hive,https://github.com/apache/hive,2009-05-21 02:31:01+00:00,2019-11-08 15:38:04+00:00,2019-11-08 14:15:37+00:00,2445,254.0,,2844,13858.0,2018-07-23 23:18:56+00:00,3.1.0,134.0,"Data warehouse software facilitates reading, writing, and managing..",348.0,27,,Apache-2.0,,1111.0,,,,,,,,https://search.maven.org/artifact/org.apache.hive/hive-common,2018-07-23 23:18:56+00:00,1102.0,,,,,True,3,,,,,,9.0,,,,,,,,,,,,
66,Orange,biolab/orange3,,orange3,,,,,,,data-viz,https://github.com/biolab/orange3,https://github.com/biolab/orange3,2013-02-22 12:52:56+00:00,2019-11-08 18:16:09+00:00,2019-11-08 14:22:24+00:00,573,69.0,1182.0,2016,11399.0,2019-10-16 16:42:26+00:00,3.23.1,36.0,Orange: Interactive data analysis https://orange.biolab.si.,96.0,27,https://pypi.org/project/orange3,GPL-3.0+,2019-06-27 07:52:30+00:00,333.0,100.0,5225.0,5227.0,,,,,,,,,,,,True,2,,orange3,,https://anaconda.org/anaconda/orange3,2019-10-16 16:42:26+00:00,233.0,,,,135.0,,,,,,,,
67,ONNX Runtime,microsoft/onnxruntime,onnx/onnx-ecosystem,onnxruntime,,,,,,,model-deployment,https://github.com/microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,2018-11-10 02:22:53+00:00,2019-11-08 18:42:02+00:00,2019-11-08 17:45:52+00:00,303,134.0,457.0,1348,1559.0,2019-10-30 06:27:47+00:00,1.0.0,9.0,"ONNX Runtime: cross-platform, high performance scoring engine for ML..",116.0,27,https://pypi.org/project/onnxruntime,MIT,2019-10-29 21:13:19+00:00,120.0,22.0,55275.0,55687.0,,,,,,,,https://hub.docker.com/r/onnx/onnx-ecosystem,2019-10-31 18:41:55.698364+00:00,6.0,711.0,True,1,,,,,,98.0,,,,4239.0,,,,Microsoft.ML.OnnxRuntime,,,,
68,code-server,cdr/code-server,codercom/code-server,,,,,,,,dev-environments,https://github.com/cdr/code-server,https://github.com/cdr/code-server,2019-02-27 16:50:41+00:00,2019-11-07 23:54:39+00:00,2019-11-07 21:57:57+00:00,1616,209.0,750.0,25049,691.0,2019-11-07 23:54:39+00:00,2.1688-vsc1.39.2,32.0,Run VS Code on a remote server.,68.0,26,,MIT,,,,,753202.0,,,,,,,,https://hub.docker.com/r/codercom/code-server,2019-11-07 22:15:34.996275+00:00,115.0,6636781.0,True,2,,,,,,,,,,126259.0,,,,,,,,
69,SQLite Browser,sqlitebrowser/sqlitebrowser,,,,,,sqlitebrowser,,,db-gui,https://github.com/sqlitebrowser/sqlitebrowser,https://github.com/sqlitebrowser/sqlitebrowser,2014-05-04 01:54:44+00:00,2019-11-07 16:51:55+00:00,2019-11-07 16:29:42+00:00,1419,380.0,1279.0,12114,3085.0,2019-04-03 18:15:28+00:00,3.11.2,30.0,Official home of the DB Browser for SQLite (DB4S) project...,119.0,26,,Apache-2.0,,,,,115147.0,,,,,,,,,,,,True,1,,,,,,,,,,7599719.0,,,,,sqlitebrowser,,,
70,LabelImg,tzutalin/labelImg,,labelImg,,,,,,,data-labeling,https://github.com/tzutalin/labelImg,https://github.com/tzutalin/labelImg,2015-09-17 01:33:59+00:00,2019-11-01 04:22:39+00:00,2019-10-29 01:23:14+00:00,3029,154.0,254.0,8844,344.0,2019-05-26 04:18:13+00:00,1.8.3,25.0,LabelImg is a graphical image annotation tool and label object..,64.0,26,https://pypi.org/project/labelImg,MIT,2019-05-26 04:18:13+00:00,46.0,6.0,4279.0,4279.0,,,,,,,,,,,,True,1,,,,,,40.0,,,,,,,,,,,,
71,TimescaleDB,timescale/timescaledb,timescale/timescaledb,,,,timescaledb,timescaledb-postgresql-11,,,data-storage,https://github.com/timescale/timescaledb,https://github.com/timescale/timescaledb,2017-03-07 20:03:41+00:00,2019-11-08 19:16:08+00:00,2019-11-08 01:29:19+00:00,407,134.0,443.0,7825,1593.0,2019-10-31 18:08:51+00:00,1.5.0,40.0,An open-source time-series SQL database optimized for fast ingest..,43.0,26,,Apache-2.0,,,,,450755.0,,,,,,,,https://hub.docker.com/r/timescale/timescaledb,2019-10-31 18:47:20.525801+00:00,60.0,14420930.0,True,3,,,,,,,,,,3039.0,,,,,,,,
72,Visdom,facebookresearch/visdom,,visdom,,,,,,,data-viz,https://github.com/facebookresearch/visdom,https://github.com/facebookresearch/visdom,2017-01-25 17:59:45+00:00,2019-09-30 19:25:07+00:00,2019-09-30 19:25:00+00:00,800,59.0,389.0,6675,288.0,2019-09-13 15:31:57+00:00,0.1.8.9,26.0,"A flexible tool for creating, organizing, and sharing visualizations..",94.0,26,https://pypi.org/project/visdom,CC-BY-NC-4.0,2019-09-12 22:04:04+00:00,1855.0,408.0,32590.0,32590.0,,,,,,,,,,,,False,2,,,,,,1447.0,,,,,,,,,,,,
73,nteract,nteract/nteract,,nteract_on_jupyter,,,,,,,dev-environments,https://github.com/nteract/nteract,https://github.com/nteract/nteract,2015-06-15 23:21:49+00:00,2019-11-08 18:20:37+00:00,2019-11-08 01:48:17+00:00,437,289.0,1149.0,4514,9371.0,2019-09-10 02:58:36+00:00,0.15.0,53.0,The interactive computing suite for you!.,132.0,26,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16+00:00,5.0,5.0,3285.0,19244.0,,,,,,,,,,,,True,2,,,,,,,,,,670300.0,,,,,,,,
74,Pachyderm,pachyderm/pachyderm,pachyderm/pachd,python-pachyderm,,,,,,,ml-platforms,https://github.com/pachyderm/pachyderm,https://github.com/pachyderm/pachyderm,2014-09-04 07:50:02+00:00,2019-11-08 19:09:26+00:00,2019-11-07 22:35:56+00:00,386,488.0,1702.0,4030,15400.0,2019-11-06 15:31:30+00:00,2.4.0,100.0,Reproducible Data Science at Scale!.,104.0,26,https://pypi.org/project/python-pachyderm,Apache-2.0,2019-11-06 15:31:30+00:00,3.0,3.0,1286.0,22764.0,,,,,,,,https://hub.docker.com/r/pachyderm/pachd,2019-10-29 20:06:50.593903+00:00,2.0,1268760.0,True,2,,,,,,,,,,32509.0,,,,,,,,
