,name,github_id,dockerhub_id,pypi_id,npm_id,helm_id,brew_id,apt_id,yum_id,maven_id,category,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,dependent_project_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,show,projectrank_placing,gem_id,conda_id,go_id,conda_url,conda_latest_release_published_at,github_dependent_project_count,pkg_id,cran_id,conda_dependent_project_count,github_release_downloads,zypper_id,yarn_id,docs_url,dockerhub,nuget_id,snap_id,dotnet_id,cargo_id,gitlab_id
0,Elasticsearch,elastic/elasticsearch,elasticsearch,elasticsearch,elasticsearch,elastic/elasticsearch,elasticsearch,elasticsearch,elasticsearch,org.elasticsearch.client:transport,data-storage,https://github.com/elastic/elasticsearch,https://github.com/elastic/elasticsearch,2010-02-08 13:20:56+00:00,2019-11-11 21:26:15+00:00,2019-11-11 20:52:30+00:00,15273,2221.0,19703.0,49286,49137.0,2019-10-31 18:39:17.622000+00:00,16.5.0,125.0,"Open Source, Distributed, RESTful Search Engine.",1495.0,40,https://pypi.org/project/elasticsearch,Apache-2.0,2019-10-01 20:27:06+00:00,20024.0,10040.0,3262583.0,7139114.0,https://www.npmjs.com/package/elasticsearch,2019-10-31 18:39:17.622000+00:00,7764.0,1114281.0,https://search.maven.org/artifact/org.elasticsearch.client/transport,2019-09-06 00:00:00+00:00,2220.0,https://hub.docker.com/r/_/elasticsearch,2019-11-01 06:33:31.759433+00:00,3965.0,323183352.0,True,1,,,,,,,,,,,,,,,,,,,
1,MongoDB,mongodb/mongo,mongo,pymongo,mongodb,incubator/mongodb,,,,org.mongodb:mongodb-driver-sync,data-storage,https://github.com/mongodb/mongo,https://github.com/mongodb/mongo,2009-01-15 16:15:18+00:00,2019-11-11 20:28:45+00:00,2019-11-11 20:28:42+00:00,4243,41.0,,23342,49036.0,2019-10-16 13:30:28.734000+00:00,3.3.3,342.0,The MongoDB Database.,648.0,38,https://pypi.org/project/pymongo,SSPL,2019-08-14 01:09:02+00:00,242270.0,32876.0,4926601.0,20347951.0,https://www.npmjs.com/package/mongodb,2019-11-06 12:55:20.034000+00:00,209314.0,5568724.0,https://search.maven.org/artifact/org.mongodb/mongodb-driver-sync,2018-11-07 12:19:30+00:00,80.0,https://hub.docker.com/r/_/mongo,2019-11-05 05:08:25.301438+00:00,6337.0,1280841448.0,True,1,redis,mongodb,go.mongodb.org/mongo-driver,https://anaconda.org/anaconda/mongodb,2018-11-02 16:49:05+00:00,,,,,,,,,,,,,,
2,PostgreSQL,postgres/postgres,postgres,psycopg2,pg,stable/postgresql,,,,org.postgresql:postgresql,data-storage,https://github.com/postgres/postgres,https://github.com/postgres/postgres,2010-09-21 11:35:45+00:00,2019-11-11 19:40:28+00:00,2019-11-11 19:39:54+00:00,1970,,,15027,48047.0,2019-08-09 21:03:44.439000+00:00,7.12.1,206.0,Object-relational database that supports an extended subset of the SQL standard.,50.0,38,https://pypi.org/project/psycopg2,PostgreSQL,2019-04-14 17:20:39+00:00,239976.0,115118.0,5687382.0,24671620.0,https://www.npmjs.com/package/pg,2019-08-09 21:03:44.439000+00:00,83944.0,3917126.0,https://search.maven.org/artifact/org.postgresql/postgresql,2018-03-15 16:42:42+00:00,40914.0,https://hub.docker.com/r/_/postgres,2019-10-22 02:09:59.103836+00:00,7184.0,1657382392.0,True,1,,,github.com/lib/pq,,,,,,,,,,,,,,,,
3,Visual Studio Code,microsoft/vscode,,,monaco-editor-core,,,,,,dev-environments,https://github.com/microsoft/vscode,https://github.com/microsoft/vscode,2015-09-03 20:23:38+00:00,2019-11-11 20:45:46+00:00,2019-11-11 20:45:38+00:00,12786,3928.0,73606.0,86282,57032.0,2019-10-24 12:52:12+00:00,1.39.2,59.0,Visual Studio Code.,1219.0,36,,MIT,,962.0,,,14489.0,https://www.npmjs.com/package/monaco-editor-core,2019-09-19 07:02:14.098000+00:00,454.0,14489.0,,,,,,,,True,1,,,,,,508.0,,,,,,,,,,,,,
4,Redis,antirez/redis,redis,redis,redis,bitnami/redis,,,,redis.clients:jedis,data-storage,https://github.com/antirez/redis,https://github.com/antirez/redis,2009-03-21 22:32:25+00:00,2019-11-11 14:08:41+00:00,2019-11-06 16:44:42+00:00,15441,2447.0,2224.0,47106,,2019-08-19 19:39:45+00:00,3.3.8,100.0,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values..",389.0,36,https://pypi.org/project/redis,BSD-3-Clause,2019-08-19 19:39:45+00:00,161554.0,47866.0,5926244.0,21283799.0,https://www.npmjs.com/package/redis,2017-08-08 05:17:41.993000+00:00,79118.0,5120761.0,https://search.maven.org/artifact/redis.clients/jedis,2018-12-02 09:41:54+00:00,34570.0,https://hub.docker.com/r/_/redis,2019-10-22 04:06:46.022145+00:00,7515.0,1310309713.0,True,1,redis,redis,github.com/prometheus/client_golang/prometheus,https://anaconda.org/anaconda/redis,2019-01-24 01:04:27+00:00,,,,,,,,,,,,,,
5,Spark,apache/spark,bde2020/spark-master,pyspark,,stable/spark,,,,org.apache.spark:spark-catalyst_2.11,data-processing,https://github.com/apache/spark,https://github.com/apache/spark,2014-02-25 08:00:08+00:00,2019-11-11 21:19:27+00:00,2019-11-11 19:11:05+00:00,20488,488.0,,24201,25678.0,2019-05-07 06:56:31+00:00,2.4.3,33.0,"Unified analytics engine for big data processing, with built-in modules for streaming, SQL, machine learning and graph..",2146.0,36,https://pypi.org/project/pyspark,Apache-2.0,2019-05-07 06:56:31+00:00,1028.0,676.0,2288489.0,2290539.0,,,,,https://search.maven.org/artifact/org.apache.spark/spark-catalyst_2.11,2018-10-29 07:58:18+00:00,108.0,https://hub.docker.com/r/bde2020/spark-master,2019-09-30 13:16:50.819558+00:00,31.0,141479.0,True,1,,,,,,244.0,,,,,,,,,,,,,
6,InfluxDB,influxdata/influxdb,influxdb,influxdb,influx,stable/influxdb,influxdb,influxdb,influxdb,org.influxdb:influxdb-java,data-storage,https://github.com/influxdata/influxdb,https://github.com/influxdata/influxdb,2013-09-26 14:31:10+00:00,2019-11-11 21:14:42+00:00,2019-11-11 20:52:04+00:00,2462,595.0,8270.0,18605,31626.0,2019-10-31 14:57:30.850000+00:00,5.5.0,52.0,"Scalable datastore for metrics, events, and real-time analytics.",465.0,36,https://pypi.org/project/influxdb,MIT,2019-08-26 17:32:03+00:00,3804.0,1902.0,722858.0,5583393.0,https://www.npmjs.com/package/influx,2019-10-31 14:57:30.850000+00:00,946.0,152492.0,https://search.maven.org/artifact/org.influxdb/influxdb-java,2018-09-12 11:27:49+00:00,956.0,https://hub.docker.com/r/_/influxdb,2019-10-18 02:22:41.952914+00:00,853.0,348395186.0,True,1,,,,,,,influxdb,influxdbr,,,,,,,,,,,
7,Cython,cython/cython,,Cython,,,,,,,accelerators,https://github.com/cython/cython,https://github.com/cython/cython,2010-11-21 07:44:20+00:00,2019-11-11 14:46:19+00:00,2019-11-08 08:23:53+00:00,906,700.0,1331.0,4650,15209.0,2019-11-01 19:46:26+00:00,0.29.14,89.0,The most widely used Python to C compiler.,364.0,36,https://pypi.org/project/Cython,Apache-2.0,2019-11-01 19:46:26+00:00,63007.0,25752.0,3809031.0,3809031.0,,,,,,,,,,,,True,1,,cython,,https://anaconda.org/anaconda/cython,2019-08-16 12:51:15+00:00,37255.0,,,0.0,,,,,,,,,,
8,Prometheus,prometheus/prometheus,prom/prometheus,prometheus_client,,stable/prometheus,,,,io.prometheus:simpleclient,data-storage,https://github.com/prometheus/prometheus,https://github.com/prometheus/prometheus,2012-11-24 11:14:12+00:00,2019-11-11 20:24:42+00:00,2019-11-11 19:48:21+00:00,4041,487.0,2609.0,28357,7201.0,2019-11-11 17:30:05+00:00,2.14.0,100.0,The Prometheus monitoring system and time series database.,458.0,35,https://pypi.org/project/prometheus_client,Apache-2.0,2019-06-20 13:35:09+00:00,2226.0,1174.0,3049810.0,8352021.0,,,,,https://search.maven.org/artifact/io.prometheus/simpleclient,2018-07-30 09:37:56+00:00,1052.0,https://hub.docker.com/r/prom/prometheus,2019-11-11 16:24:58.135461+00:00,872.0,423436425.0,True,2,prometheus-client,conda-forge/prometheus_client,github.com/prometheus/client_golang/prometheus,https://anaconda.org/conda-forge/prometheus_client,,,,,,11236015.0,,,,,,,,,
9,Prisma,prisma/prisma,prismagraphql/prisma,,prisma-client-lib,stable/prisma,prisma,,,,data-integration,https://github.com/prisma/prisma,https://github.com/prisma/prisma,2016-09-25 12:54:40+00:00,2019-11-11 10:27:59.615938+00:00,2019-11-11 10:09:35+00:00,908,624.0,2733.0,16152,12401.0,2019-10-14 16:06:46+00:00,1.34.10,495.0,"Database Tools incl. ORM, Migrations and Admin UI (Postgres, MySQL & MongoDB).",248.0,35,,Apache-2.0,,6092.0,,,550077.0,https://www.npmjs.com/package/prisma-client-lib,2019-06-14 11:23:19.372000+00:00,492.0,130496.0,,,,https://hub.docker.com/r/prismagraphql/prisma,2019-11-11 10:27:59.615938+00:00,72.0,15944104.0,True,1,,,github.com/prisma/prisma-client-lib-go,,,5600.0,,,,,,,,,,,,,
10,JupyterLab,jupyterlab/jupyterlab,,jupyterlab,,,,,,,dev-environments,https://github.com/jupyterlab/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17+00:00,2019-11-11 20:46:20+00:00,2019-11-11 17:27:04+00:00,1407,1263.0,2920.0,9043,17194.0,2019-11-02 17:12:02+00:00,1.2.1,229.0,JupyterLab computational environment.,302.0,35,https://pypi.org/project/jupyterlab,BSD-3-Clause,2019-11-02 17:12:02+00:00,12642.0,1932.0,337603.0,337603.0,,,,,,,,,,,,True,1,,,,,,10710.0,,,,,,,,,,,,,
11,Jupyter,jupyter/notebook,jupyter/datascience-notebook,jupyter,,,,,,,dev-environments,https://github.com/jupyter/notebook,https://github.com/jupyter/notebook,2015-04-09 06:58:03+00:00,2019-11-11 12:19:21+00:00,2019-11-09 13:51:06+00:00,2693,1674.0,1815.0,7046,11611.0,2018-11-05 02:14:50+00:00,5.6.0,14.0,Jupyter Interactive Notebook.,461.0,35,https://pypi.org/project/jupyter,BSD-3-Clause,2015-08-12 00:42:58+00:00,54726.0,12938.0,1809060.0,1923716.0,,,,,,,,https://hub.docker.com/r/jupyter/datascience-notebook,2019-11-10 08:55:28.704613+00:00,554.0,6306133.0,True,1,,,,,,41788.0,,,,,,,,,,,,,
12,MySQL,mysql/mysql-server,mysql,mysqlclient,mysql,stable/mysql,mysql,mysql-server,,mysql:mysql-connector-java,data-storage,https://github.com/mysql/mysql-server,https://github.com/mysql/mysql-server,2014-09-26 09:31:03+00:00,2019-10-31 11:50:35+00:00,2019-09-20 08:29:23+00:00,1995,1.0,,23171,,2019-09-24 20:15:59+00:00,8.0.17,70.0,"MySQL Server, the world's most popular open source database, and MySQL Cluster, a real-time, open source transactional..",560.0,34,https://pypi.org/project/mysqlclient,GPL-2.0,2019-08-11 15:37:21+00:00,331349.0,6247.0,2159134.0,23873626.0,https://www.npmjs.com/package/mysql,2019-04-18 20:47:06.061000+00:00,83998.0,2141457.0,https://search.maven.org/artifact/mysql/mysql-connector-java,2018-09-27 09:18:47+00:00,241104.0,https://hub.docker.com/r/_/mysql,2019-10-17 06:03:26.958304+00:00,8797.0,1213528203.0,False,2,,mysql-connector-python,github.com/go-sql-driver/mysql,https://anaconda.org/anaconda/mysql-connector-python,2019-09-24 20:15:59+00:00,,,,,,,,,,,,,,
13,Minio,minio/minio,minio/minio,minio,minio,bitnami/minio,minio/stable/minio,,,io.minio:minio,data-storage,https://github.com/minio/minio,https://github.com/minio/minio,2015-01-14 19:23:58+00:00,2019-11-11 20:14:59.529872+00:00,2019-11-11 20:01:21+00:00,1821,128.0,3477.0,19097,6140.0,2019-10-29 02:41:15+00:00,5.0.4,100.0,MinIO is a high performance object storage server compatible with Amazon S3 APIs.,197.0,34,https://pypi.org/project/minio,Apache-2.0,2019-10-29 02:41:15+00:00,736.0,288.0,115266.0,5032940.0,https://www.npmjs.com/package/minio,2019-08-14 18:08:37.332000+00:00,250.0,107745.0,https://search.maven.org/artifact/io.minio/minio,2019-09-11 00:00:00+00:00,198.0,https://hub.docker.com/r/minio/minio,2019-11-11 20:14:59.529872+00:00,273.0,278975912.0,True,2,,conda-forge/minio,github.com/minio/minio-go/v6,https://anaconda.org/conda-forge/minio,,,minio,,,,,,,,,,,,
14,Neo4j,neo4j/neo4j,neo4j,neo4j,neo4j-driver,,,neo4j,neo4j,org.neo4j:neo4j,data-storage,https://github.com/neo4j/neo4j,https://github.com/neo4j/neo4j,2012-11-12 08:46:15+00:00,2019-11-11 15:44:20+00:00,2019-11-11 10:55:08+00:00,1692,234.0,2419.0,7799,31427.0,2019-10-04 16:11:13+00:00,1.7.6,257.0,Graphs for Everyone.,259.0,34,https://pypi.org/project/neo4j,GPL-3.0,2019-11-11 15:44:20+00:00,4308.0,62.0,67124.0,882752.0,https://www.npmjs.com/package/neo4j-driver,2019-11-04 11:15:04.570000+00:00,898.0,80936.0,https://search.maven.org/artifact/org.neo4j/neo4j,2018-11-26 13:18:02+00:00,2788.0,https://hub.docker.com/r/_/neo4j,2019-11-01 23:44:58.678814+00:00,729.0,61714173.0,True,2,,,github.com/neo4j/neo4j-go-driver/neo4j,,,560.0,,,,,neo4j,,,,,,,,
15,Arrow,apache/arrow,,pyarrow,apache-arrow,,apache-arrow,,,org.apache.arrow:arrow-vector,data-storage,https://github.com/apache/arrow,https://github.com/apache/arrow,2016-02-17 08:00:23+00:00,2019-11-11 19:40:35+00:00,2019-11-09 05:55:47+00:00,1176,61.0,414.0,4744,5402.0,2019-11-01 15:17:46.274000+00:00,0.15.1,23.0,Apache Arrow is a cross-language development platform for in-memory data. It specifies a standardized language-..,392.0,34,https://pypi.org/project/pyarrow,Apache-2.0,2019-11-01 14:52:42+00:00,1031.0,804.0,4851244.0,4854634.0,https://www.npmjs.com/package/apache-arrow,2019-11-01 15:17:46.274000+00:00,22.0,3390.0,https://search.maven.org/artifact/org.apache.arrow/arrow-vector,2019-09-30 00:00:00+00:00,202.0,,,,,True,2,,conda-forge/pyarrow,github.com/apache/arrow/go/arrow,https://anaconda.org/conda-forge/pyarrow,,3.0,,arrow,,,,apache-arrow,,,,,,,
16,Numba,numba/numba,,numba,,,,,,,accelerators,https://github.com/numba/numba,https://github.com/numba/numba,2012-03-08 11:12:43+00:00,2019-11-11 20:46:15+00:00,2019-11-07 20:17:42+00:00,567,984.0,1713.0,4677,15162.0,2019-10-25 16:19:44+00:00,0.46.0,66.0,NumPy aware dynamic Python compiler using LLVM.,165.0,34,https://pypi.org/project/numba,BSD-2-Clause,2019-10-10 19:16:52+00:00,14809.0,2888.0,883215.0,883215.0,,,,,,,,,,,,True,2,,numba,,https://anaconda.org/anaconda/numba,2019-10-25 16:19:44+00:00,11921.0,,,0.0,,,,,,,,,,
17,Solr,apache/lucene-solr,solr,pysolr,solr-client,incubator/solr,,,,org.apache.solr:solr-core,data-storage,https://github.com/apache/lucene-solr,https://github.com/apache/lucene-solr,2016-01-23 08:00:06+00:00,2019-11-11 21:17:08+00:00,2019-11-11 21:09:06+00:00,2053,188.0,,3758,32542.0,2018-10-03 23:53:29+00:00,3.8.1,133.0,Apache Lucene and Solr open-source search software.,212.0,34,https://pypi.org/project/pysolr,Apache-2.0,2018-10-03 23:53:29+00:00,8510.0,2294.0,68893.0,1305139.0,https://www.npmjs.com/package/solr-client,2017-05-19 10:08:55.780000+00:00,842.0,46211.0,https://search.maven.org/artifact/org.apache.solr/solr-core,2018-09-22 16:41:38+00:00,2652.0,https://hub.docker.com/r/_/solr,2019-10-19 08:02:41.697253+00:00,714.0,54741625.0,True,2,,,,,,2722.0,,,,,,,,,,,,,
18,Grafana,grafana/grafana,grafana/grafana,,,,grafana,grafana,,,data-viz,https://github.com/grafana/grafana,https://github.com/grafana/grafana,2013-12-11 15:59:56+00:00,2019-11-11 21:17:43.708005+00:00,2019-11-11 20:49:53+00:00,6203,2311.0,11781.0,33172,23129.0,2019-11-06 17:00:55+00:00,6.4.4,100.0,"The tool for beautiful monitoring and metric analytics & dashboards for Graphite, InfluxDB & Prometheus & More.",1121.0,33,,Apache-2.0,,6.0,,,8292513.0,,,,,,,,https://hub.docker.com/r/grafana/grafana,2019-11-11 21:17:43.708005+00:00,1266.0,588768467.0,True,1,,,,,,6.0,,,,,,,,,,,,,
19,etcd,etcd-io/etcd,bitnami/etcd,etcd3,etcd3,bitnami/etcd,,,,io.etcd:jetcd-core,data-storage,https://github.com/etcd-io/etcd,https://github.com/etcd-io/etcd,2013-07-06 21:57:21+00:00,2019-11-11 10:24:22.897591+00:00,2019-11-11 02:30:23+00:00,5770,521.0,4170.0,28125,15734.0,2019-11-10 21:00:19+00:00,3.2.28,100.0,Distributed reliable key-value store for the most critical data of a distributed system.,610.0,33,https://pypi.org/project/etcd3,Apache-2.0,2019-04-10 21:10:23+00:00,70.0,36.0,100417.0,691983.0,https://www.npmjs.com/package/etcd3,2019-07-03 19:31:01.247000+00:00,34.0,9514.0,,,,https://hub.docker.com/r/bitnami/etcd,2019-11-11 10:24:22.897591+00:00,20.0,2832847.0,True,2,,,go.etcd.io/etcd/client,,,,,,,20701564.0,,,,,,,,,
20,LevelDB,google/leveldb,,plyvel,levelup,,,,,,data-storage,https://github.com/google/leveldb,https://github.com/google/leveldb,2014-08-27 21:17:52+00:00,2019-11-11 20:07:44+00:00,2019-11-11 20:07:40+00:00,4512,128.0,456.0,19207,313.0,2019-10-04 17:58:11.629000+00:00,4.3.2,103.0,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to..,46.0,33,https://pypi.org/project/plyvel,Apache-2.0,2018-07-17 17:30:14+00:00,15846.0,580.0,31277.0,846499.0,https://www.npmjs.com/package/levelup,2019-10-04 17:58:11.629000+00:00,15266.0,815222.0,,,,,,,,True,2,,,,,,,,,,,,,,,,,,,
21,Airflow,apache/airflow,apache/airflow,apache-airflow,,stable/airflow,,,,,job-scheduler,https://github.com/apache/airflow,https://github.com/apache/airflow,2015-04-13 18:04:58+00:00,2019-11-11 20:09:52+00:00,2019-11-11 18:33:29+00:00,5456,329.0,,14602,7337.0,2019-09-04 10:35:13+00:00,1.10.5,31.0,"Platform to programmatically author, schedule, and monitor workflows.",1238.0,33,https://pypi.org/project/apache-airflow,Apache-2.0,2019-10-25 21:03:59+00:00,807.0,206.0,368149.0,373086.0,,,,,,,,https://hub.docker.com/r/apache/airflow,2019-11-11 20:02:41.461153+00:00,60.0,271309.0,True,1,,conda-forge/airflow,,https://anaconda.org/conda-forge/airflow,,601.0,,,,258.0,,,,,,,,,
22,luigi,spotify/luigi,,luigi,,stable/luigi,,,,,job-scheduler,https://github.com/spotify/luigi,https://github.com/spotify/luigi,2012-09-20 15:06:38+00:00,2019-11-11 15:10:13+00:00,2019-11-01 21:47:03+00:00,2027,62.0,747.0,12442,3838.0,2019-09-24 20:24:06+00:00,2.8.9,63.0,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution,..",517.0,33,https://pypi.org/project/luigi,Apache-2.0,2019-08-27 08:21:25+00:00,1512.0,614.0,174629.0,174629.0,,,,,,,,,,,,True,1,,luigi,,https://anaconda.org/anaconda/luigi,2019-09-24 20:24:06+00:00,898.0,,,,,,,,,,,,,
23,Flink,apache/flink,flink,,,,,,,org.apache.flink:flink-core,data-processing,https://github.com/apache/flink,https://github.com/apache/flink,2014-06-07 07:00:10+00:00,2019-11-11 21:27:31+00:00,2019-11-11 21:26:47+00:00,5840,465.0,,11084,19014.0,2019-02-11 15:46:14+00:00,1.7.2,65.0,Stream processing framework with powerful stream- and batch-processing capabilities.,859.0,33,,Apache-2.0,,588.0,,,660306.0,,,,,https://search.maven.org/artifact/org.apache.flink/flink-core,2019-02-11 15:46:14+00:00,484.0,https://hub.docker.com/r/_/flink,2019-10-29 01:00:53.859428+00:00,125.0,42919929.0,True,1,,,,,,104.0,,,,,,,,,,,,,
24,Beam,apache/beam,,apache-beam,,,,,,org.apache.beam:beam-sdks-java-core,data-processing,https://github.com/apache/beam,https://github.com/apache/beam,2016-02-02 08:00:06+00:00,2019-11-11 21:15:51+00:00,2019-11-11 20:35:17+00:00,2126,135.0,,3473,23901.0,2019-10-07 21:00:22+00:00,2.16.0,19.0,"Unified programming model to define and execute data processing pipelines, including ETL, batch and stream processing.",702.0,33,https://pypi.org/project/apache-beam,Apache-2.0,2019-10-07 21:00:22+00:00,396.0,126.0,2199351.0,2199351.0,,,,,https://search.maven.org/artifact/org.apache.beam/beam-sdks-java-core,2019-02-06 19:31:40+00:00,270.0,,,,,True,1,,,,,,,,,,,,,,,,,,,
25,Hazelcast,hazelcast/hazelcast,hazelcast/hazelcast,hazelcast-python-client,hazelcast-client,stable/hazelcast,,,,com.hazelcast:hazelcast,data-storage,https://github.com/hazelcast/hazelcast,https://github.com/hazelcast/hazelcast,2012-03-21 12:25:18+00:00,2019-11-11 20:46:47+00:00,2019-11-11 19:26:37+00:00,1180,827.0,5060.0,3472,29336.0,2019-11-07 09:32:21+00:00,4.0-BETA-1,181.0,Open Source In-Memory Data Grid.,243.0,33,https://pypi.org/project/hazelcast-python-client,Apache-2.0,2019-07-15 08:48:03+00:00,13870.0,1.0,8517.0,70037.0,https://www.npmjs.com/package/hazelcast-client,2019-05-06 14:18:03.051000+00:00,38.0,1900.0,https://search.maven.org/artifact/com.hazelcast/hazelcast,2019-02-23 10:40:06+00:00,4962.0,https://hub.docker.com/r/hazelcast/hazelcast,2019-11-05 14:44:35.728172+00:00,57.0,5485051.0,True,2,,,github.com/hazelcast/hazelcast-go-client,,,8869.0,,,,,,,,,,,,,
26,HBase,apache/hbase,,happybase,,,,,,org.apache.hbase:hbase-client,data-storage,https://github.com/apache/hbase,https://github.com/apache/hbase,2014-05-23 07:00:07+00:00,2019-11-11 19:35:31+00:00,2019-11-11 16:22:02+00:00,2174,43.0,,3217,17012.0,2018-06-13 19:39:14+00:00,2.1.1,211.0,Non-relational distributed database modeled after Google's Bigtable and written in Java.,459.0,33,https://pypi.org/project/happybase,Apache-2.0,2017-04-03 21:13:18+00:00,8086.0,410.0,165211.0,165211.0,,,,,https://search.maven.org/artifact/org.apache.hbase/hbase-client,2018-10-27 03:01:03+00:00,5108.0,,,,,True,2,,,,,,2568.0,,,,,,,,,,,,,
27,Hive,apache/hive,,pyhive,,,,,,org.apache.hive:hive-common,data-integration,https://github.com/apache/hive,https://github.com/apache/hive,2009-05-21 02:31:01+00:00,2019-11-11 20:23:18+00:00,2019-11-11 12:21:04+00:00,2445,254.0,,2847,13864.0,2018-09-10 16:46:24+00:00,0.6.1,134.0,"Data warehouse software facilitates reading, writing, and managing large datasets residing in distributed storage..",348.0,33,https://pypi.org/project/pyhive,Apache-2.0,2018-09-10 16:46:24+00:00,1853.0,742.0,1023844.0,1023844.0,,,,,https://search.maven.org/artifact/org.apache.hive/hive-common,2018-07-23 23:18:56+00:00,1102.0,,,,,True,1,,,,,,9.0,,,,,,,,,,,,,
28,RethinkDB,rethinkdb/rethinkdb,rethinkdb,rethinkdb,rethinkdb,stable/rethinkdb,,,,com.rethinkdb:rethinkdb-driver,data-storage,https://github.com/rethinkdb/rethinkdb,https://github.com/rethinkdb/rethinkdb,2012-10-30 05:37:47+00:00,2019-11-02 09:07:09+00:00,2019-10-25 09:01:06+00:00,1710,1440.0,4754.0,23368,,2019-10-17 05:25:45+00:00,2.4.4,69.0,The open-source database for the realtime web.,235.0,32,https://pypi.org/project/rethinkdb,Apache-2.0,2019-11-02 09:07:09+00:00,4273.0,872.0,20127.0,657822.0,https://www.npmjs.com/package/rethinkdb,2016-08-29 21:15:17.876000+00:00,3142.0,33812.0,https://search.maven.org/artifact/com.rethinkdb/rethinkdb-driver,2016-07-26 00:45:01+00:00,,https://hub.docker.com/r/_/rethinkdb,2019-07-10 02:50:06.956321+00:00,526.0,51326831.0,True,2,rethinkdb,,,,,259.0,,,,2906.0,,,,,,,,,
29,TensorFlow.js,tensorflow/tfjs,,,@tensorflow/tfjs,,,,,,model-deployment,https://github.com/tensorflow/tfjs,https://github.com/tensorflow/tfjs,2018-03-05 05:41:02+00:00,2019-11-11 21:22:17+00:00,2019-11-11 19:46:06+00:00,940,466.0,1364.0,12010,3412.0,2019-10-30 02:21:47.747000+00:00,1.3.1,70.0,A WebGL accelerated JavaScript library for training and deploying ML models.,210.0,32,,Apache-2.0,,6604.0,,,50472.0,https://www.npmjs.com/package/@tensorflow/tfjs,2019-10-30 02:21:47.747000+00:00,1172.0,50472.0,,,,,,,,True,1,,,,,,5432.0,,,,12.0,,,,,,,,,
30,Presto,prestodb/presto,prestosql/presto,presto-python-client,presto-client,stable/presto,,,,com.facebook.presto:presto-spi,data-integration,https://github.com/prestodb/presto,https://github.com/prestodb/presto,2012-08-09 01:03:37+00:00,2019-11-11 21:17:38+00:00,2019-11-11 19:33:41+00:00,3362,977.0,3047.0,9831,16479.0,2019-04-16 20:59:03+00:00,0.7.0,178.0,"High performance, distributed SQL query engine for a variety of data sources.",440.0,32,https://pypi.org/project/presto-python-client,Apache-2.0,2019-04-16 20:59:03+00:00,377.0,,250220.0,253528.0,https://www.npmjs.com/package/presto-client,2019-04-09 02:44:50.653000+00:00,22.0,2483.0,https://search.maven.org/artifact/com.facebook.presto/presto-spi,2019-02-22 01:19:45+00:00,354.0,https://hub.docker.com/r/prestosql/presto,2019-11-02 06:24:15.613351+00:00,4.0,71787.0,True,1,presto-client,,github.com/prestodb/presto-go-client/presto,,,1.0,,,,,,,,,,,,,
31,Storm,apache/storm,storm,,,gresearch/storm,,,,org.apache.storm:storm-core,data-processing,https://github.com/apache/storm,https://github.com/apache/storm,2013-11-05 08:00:14+00:00,2019-11-10 14:33:26+00:00,2019-11-05 14:22:44+00:00,3981,37.0,,6018,10157.0,2019-04-29 00:00:00+00:00,2.0.0,38.0,Distributed real-time computational system for processing data streams.,474.0,32,,Apache-2.0,,3923.0,,,42242.0,,,,,https://search.maven.org/artifact/org.apache.storm/storm-core,2019-04-29 00:00:00+00:00,3920.0,https://hub.docker.com/r/_/storm,2019-10-19 10:44:56.794544+00:00,112.0,3041425.0,True,2,,,,,,3.0,,,,,,,,,,,,,
32,Spyder,spyder-ide/spyder,,spyder,,,,spyder3,,,dev-environments,https://github.com/spyder-ide/spyder,https://github.com/spyder-ide/spyder,2015-02-16 22:49:48+00:00,2019-11-11 15:03:26+00:00,2019-11-11 15:02:54+00:00,966,797.0,7892.0,4873,17455.0,2019-07-15 18:49:17+00:00,3.3.6,50.0,Official repository for Spyder - The Scientific Python Development Environment.,181.0,32,https://pypi.org/project/spyder,MIT,2019-11-03 03:54:13+00:00,9411.0,1520.0,33685.0,33685.0,,,,,,,,,,,,True,2,,spyder,,https://anaconda.org/anaconda/spyder,2019-07-15 18:49:17+00:00,7891.0,,,0.0,,,,,,,,,,
